vehiculo,timestamp,latitud,longitud,temperatura,evento
V0044,2025-09-23 15:09:37,5.25276,-74.62439,7.46,OK
V0400,2025-09-23 15:11:11,9.823374,-70.035234,7.5,OK
V0187,2025-09-23 15:13:03,7.190109,-77.697567,4.97,OK
V0400,2025-09-23 15:15:57,5.992266,-78.465286,13.65,TEMP_CRITICA
V0187,2025-09-23 15:19:37,9.797305,-75.64134,5.57,OK
V0400,2025-09-23 15:21:12,3.400382,-71.260097,16.01,TEMP_CRITICA
V0123,2025-09-23 15:26:06,2.308717,-66.085831,6.77,OK
V0389,2025-09-23 15:32:19,3.617609,-68.113328,5.71,OK
V0187,2025-09-23 15:39:20,9.563353,-71.770314,9.6,OK
V0389,2025-09-23 15:41:21,12.595457,-69.835871,4.0,OK
V0123,2025-09-23 15:41:36,-0.438271,-76.074517,0.94,OK
V0389,2025-09-23 15:54:30,2.188457,-77.731304,9.23,OK
V0045,2025-09-23 15:54:55,6.881775,-78.45786,8.29,OK
V0187,2025-09-23 16:24:29,9.109714,-72.210374,14.62,TEMP_CRITICA
V0187,2025-09-23 16:28:32,8.494639,-73.221013,5.76,OK
V0123,2025-09-23 16:37:44,-2.305279,-67.764546,5.9,OK
V0420,2025-09-23 16:48:22,9.781435,-75.931838,14.5,TEMP_CRITICA
V0420,2025-09-23 16:51:00,-0.963182,-67.525362,12.86,TEMP_CRITICA
V0420,2025-09-23 17:00:38,8.913111,-71.61067,2.85,OK
V0420,2025-09-23 17:07:14,8.119149,-69.194347,24.77,TEMP_CRITICA
V0045,2025-09-23 17:42:07,2.034935,-75.81191,8.58,OK
V0420,2025-09-23 17:42:54,1.513612,-71.067263,9.78,OK
V0420,2025-09-23 17:50:04,-5.889606,-71.443375,-0.02,OK
V0330,2025-09-23 18:00:05,11.157465,-78.741021,9.43,OK
V0045,2025-09-23 18:01:24,11.655195,-68.923773,13.34,TEMP_CRITICA
V0330,2025-09-23 18:19:48,-2.048846,-67.273091,2.54,OK
V0347,2025-09-23 18:26:35,-3.239495,-68.571832,-2.75,OK
V0347,2025-09-23 18:27:19,0.676951,-78.198672,5.67,OK
V0162,2025-09-23 18:43:10,7.495884,-72.182124,9.98,OK
V0045,2025-09-23 18:46:42,-4.980922,-69.994966,6.26,OK
V0347,2025-09-23 19:00:33,-4.985641,-73.901124,10.5,TEMP_CRITICA
V0045,2025-09-23 19:08:40,10.22792,-68.6856,9.54,OK
V0166,2025-09-23 19:30:30,6.587165,-68.048238,10.23,TEMP_CRITICA
V0347,2025-09-23 19:52:05,12.464013,-77.594974,12.04,TEMP_CRITICA
V0056,2025-09-23 19:53:02,0.318619,-74.606508,10.65,TEMP_CRITICA
V0420,2025-09-23 20:00:58,6.863145,-72.024621,1.42,OK
V0420,2025-09-23 20:10:45,-4.807764,-66.242429,6.84,OK
V0330,2025-09-23 20:17:31,11.916008,-66.22693,8.62,OK
V0347,2025-09-23 20:20:15,2.280086,-67.847181,11.33,TEMP_CRITICA
V0347,2025-09-23 20:20:19,5.272088,-78.797124,11.56,TEMP_CRITICA
V0056,2025-09-23 20:37:54,5.610133,-67.605924,5.01,OK
V0056,2025-09-23 20:49:29,2.210492,-70.185106,-4.13,OK
V0056,2025-09-23 20:50:58,3.863833,-66.165491,2.09,OK
V0330,2025-09-23 20:52:53,9.870227,-75.202856,8.82,OK
V0056,2025-09-23 20:52:55,6.937127,-67.075367,6.73,OK
V0330,2025-09-23 20:58:52,-2.056782,-74.44226,12.17,TEMP_CRITICA
V0166,2025-09-23 21:05:50,-2.128577,-76.027853,17.76,TEMP_CRITICA
V0056,2025-09-23 21:31:07,5.908303,-74.083077,11.33,TEMP_CRITICA
V0162,2025-09-23 21:35:59,-1.612201,-67.133594,5.54,OK
V0056,2025-09-23 21:38:01,3.381742,-68.582109,20.16,TEMP_CRITICA
V0324,2025-09-23 21:39:17,2.785957,-78.15792,4.33,OK
V0276,2025-09-23 21:48:14,-0.288394,-74.942267,7.77,OK
V0126,2025-09-23 22:13:38,7.90918,-71.407535,11.9,TEMP_CRITICA
V0056,2025-09-23 22:17:12,1.990577,-71.985164,-1.44,OK
V0126,2025-09-23 22:22:38,-1.116546,-69.939752,17.25,TEMP_CRITICA
V0056,2025-09-23 22:39:18,2.597413,-70.442292,9.96,OK
V0126,2025-09-23 23:44:35,12.247445,-70.184136,6.04,OK
V0126,2025-09-24 00:32:33,-2.065072,-68.882574,15.86,TEMP_CRITICA
V0324,2025-09-24 00:43:24,3.540875,-73.114932,12.72,TEMP_CRITICA
V0324,2025-09-24 01:01:46,-0.055677,-77.550325,9.95,OK
V0276,2025-09-24 01:23:11,-5.098367,-76.356214,10.13,TEMP_CRITICA
V0126,2025-09-24 01:30:34,12.98493,-66.143212,5.04,OK
V0126,2025-09-24 01:44:44,0.276522,-77.34202,11.49,TEMP_CRITICA
V0276,2025-09-24 02:10:40,-2.121383,-78.746926,6.61,OK
V0276,2025-09-24 02:26:38,3.78142,-77.097724,5.79,OK
V0220,2025-09-24 04:24:26,-2.28259,-70.056484,-0.34,OK
V0220,2025-09-24 05:08:00,0.654757,-70.67934,11.47,TEMP_CRITICA
V0220,2025-09-24 06:39:04,-4.503331,-75.730514,16.38,TEMP_CRITICA
V0220,2025-09-24 06:44:25,-0.689981,-73.008379,1.62,OK
V0220,2025-09-24 07:21:42,-4.510843,-69.255375,7.04,OK
V0212,2025-09-24 07:47:51,-4.098968,-76.295246,8.23,OK
V0472,2025-09-24 08:25:43,-2.177935,-69.022195,9.35,OK
V0472,2025-09-24 08:31:58,5.944275,-73.437148,11.25,TEMP_CRITICA
V0220,2025-09-24 08:47:35,-0.376062,-70.077096,5.77,OK
V0212,2025-09-24 09:22:29,2.716028,-72.404495,4.5,OK
V0212,2025-09-24 09:24:14,7.51514,-72.605551,13.13,TEMP_CRITICA
V0388,2025-09-24 09:24:52,6.187524,-67.009672,6.19,OK
V0388,2025-09-24 09:26:36,-4.536712,-66.400104,20.15,TEMP_CRITICA
V0388,2025-09-24 09:26:46,8.64653,-66.030799,5.08,OK
V0212,2025-09-24 09:42:28,10.844825,-75.975325,7.05,OK
V0472,2025-09-24 09:50:05,3.310469,-71.825071,7.74,OK
V0212,2025-09-24 10:10:21,-2.816136,-71.766427,5.52,OK
V0388,2025-09-24 10:38:16,8.470983,-68.201466,12.6,TEMP_CRITICA
V0388,2025-09-24 10:40:04,-3.051725,-71.034679,13.54,TEMP_CRITICA
V0212,2025-09-24 11:04:18,-0.252776,-68.842588,9.71,OK
V0212,2025-09-24 11:22:00,-4.977426,-72.517633,5.58,OK
V0405,2025-09-24 11:29:44,11.554625,-66.065242,1.0,OK
V0212,2025-09-24 11:42:28,1.402007,-75.972241,5.15,OK
V0405,2025-09-24 11:49:47,4.66046,-75.620655,4.08,OK
V0212,2025-09-24 12:02:09,-4.6659,-78.255701,11.13,TEMP_CRITICA
V0405,2025-09-24 12:26:59,11.677876,-73.863788,12.99,TEMP_CRITICA
V0405,2025-09-24 12:32:52,5.735754,-75.616749,8.76,OK
V0405,2025-09-24 12:42:47,-4.27448,-76.784315,3.48,OK
V0405,2025-09-24 13:39:59,5.144966,-67.838853,5.68,OK
V0405,2025-09-24 13:51:54,2.382651,-70.879938,15.47,TEMP_CRITICA
V0405,2025-09-24 14:30:36,7.384572,-78.812793,1.99,OK
V0478,2025-09-24 14:31:22,0.469692,-74.4039,16.18,TEMP_CRITICA
V0296,2025-09-24 14:35:00,8.76623,-77.502035,10.74,TEMP_CRITICA
V0296,2025-09-24 14:35:06,3.174747,-67.07767,8.51,OK
V0478,2025-09-24 14:44:02,-5.602254,-71.576525,15.73,TEMP_CRITICA
V0296,2025-09-24 15:19:38,-4.580279,-78.475089,6.69,OK
V0296,2025-09-24 15:23:29,3.693285,-75.942056,8.77,OK
V0478,2025-09-24 15:46:51,9.141313,-66.57248,12.28,TEMP_CRITICA
V0478,2025-09-24 16:01:00,-4.951234,-67.534869,2.74,OK
V0478,2025-09-24 16:27:46,-0.572584,-74.460159,5.66,OK
V0478,2025-09-24 16:31:36,1.679554,-75.833714,7.34,OK
V0296,2025-09-24 16:38:45,-1.040169,-78.979157,11.69,TEMP_CRITICA
V0160,2025-09-24 16:39:24,-2.876503,-71.125378,7.08,OK
V0478,2025-09-24 16:52:29,9.301361,-76.038676,16.64,TEMP_CRITICA
V0390,2025-09-24 16:59:37,0.062674,-78.340779,5.75,OK
V0104,2025-09-24 17:08:17,11.311508,-73.274937,-0.65,OK
V0104,2025-09-24 17:26:09,1.344921,-72.716574,13.46,TEMP_CRITICA
V0390,2025-09-24 17:38:27,9.619507,-69.197731,-1.04,OK
V0160,2025-09-24 17:43:18,1.006872,-78.464669,12.57,TEMP_CRITICA
V0296,2025-09-24 18:01:41,7.607142,-72.872948,-0.06,OK
V0390,2025-09-24 18:02:18,-0.016485,-78.824859,9.44,OK
V0015,2025-09-24 18:12:31,12.032462,-75.604131,10.73,TEMP_CRITICA
V0296,2025-09-24 18:13:38,-3.234514,-78.374657,0.54,OK
V0160,2025-09-24 18:17:19,3.729791,-66.069902,8.63,OK
V0390,2025-09-24 18:23:03,-3.778915,-73.789627,12.75,TEMP_CRITICA
V0160,2025-09-24 18:42:20,4.311647,-75.556533,2.7,OK
V0015,2025-09-24 18:50:58,3.127474,-76.483033,9.94,OK
V0160,2025-09-24 18:58:15,2.85184,-77.310561,3.88,OK
V0104,2025-09-24 19:14:45,11.499349,-75.03247,3.42,OK
V0160,2025-09-24 19:23:07,10.025103,-66.92768,7.37,OK
V0160,2025-09-24 19:45:30,10.514052,-76.549519,15.02,TEMP_CRITICA
V0015,2025-09-24 19:47:03,12.890804,-70.763631,1.45,OK
V0160,2025-09-24 19:47:57,-4.269083,-76.268437,-0.33,OK
V0015,2025-09-24 20:11:51,2.555928,-78.819984,0.63,OK
V0390,2025-09-24 20:13:39,4.676846,-69.407923,3.23,OK
V0160,2025-09-24 20:24:14,5.832218,-66.007539,5.71,OK
V0015,2025-09-24 20:33:27,0.825318,-66.726032,8.77,OK
V0015,2025-09-24 21:02:33,6.842547,-72.019434,-2.16,OK
V0015,2025-09-24 21:36:54,8.107707,-68.396221,11.87,TEMP_CRITICA
V0165,2025-09-24 23:08:51,0.397626,-66.322625,15.11,TEMP_CRITICA
V0165,2025-09-24 23:50:02,8.283158,-76.602397,4.59,OK
V0186,2025-09-25 00:36:54,-5.002536,-75.341466,6.74,OK
V0135,2025-09-25 01:42:31,-4.528394,-68.915606,13.11,TEMP_CRITICA
V0135,2025-09-25 01:43:55,4.721125,-66.405228,9.14,OK
V0135,2025-09-25 02:12:52,-5.481477,-77.114664,3.5,OK
V0186,2025-09-25 02:20:59,-2.288579,-73.669556,14.0,TEMP_CRITICA
V0026,2025-09-25 02:48:43,7.781032,-68.744933,2.1,OK
V0248,2025-09-25 02:53:55,-2.677868,-71.877366,5.17,OK
V0186,2025-09-25 02:59:49,-3.580922,-71.961125,7.08,OK
V0135,2025-09-25 03:11:54,4.62756,-70.841904,8.83,OK
V0186,2025-09-25 03:26:25,-2.352263,-76.390824,15.62,TEMP_CRITICA
V0135,2025-09-25 03:36:59,-3.823266,-78.579971,4.84,OK
V0026,2025-09-25 03:37:17,11.930809,-75.106421,6.82,OK
V0248,2025-09-25 03:38:38,5.411327,-71.50662,11.88,TEMP_CRITICA
V0401,2025-09-25 04:02:37,5.916807,-73.347446,14.9,TEMP_CRITICA
V0401,2025-09-25 04:04:14,-5.088907,-67.001027,-0.58,OK
V0401,2025-09-25 04:07:55,2.848785,-66.828179,5.3,OK
V0248,2025-09-25 04:11:53,-1.195177,-72.222392,13.11,TEMP_CRITICA
V0248,2025-09-25 04:15:14,6.861202,-78.1543,5.65,OK
V0135,2025-09-25 04:24:44,11.307688,-78.766853,2.05,OK
V0401,2025-09-25 04:31:20,8.44608,-71.405117,12.76,TEMP_CRITICA
V0026,2025-09-25 04:33:22,6.860071,-67.037069,5.71,OK
V0026,2025-09-25 04:46:33,-3.270606,-69.182901,15.48,TEMP_CRITICA
V0026,2025-09-25 04:47:25,10.716647,-68.346031,7.47,OK
V0401,2025-09-25 05:28:43,0.730973,-69.99069,3.88,OK
V0397,2025-09-25 05:46:24,3.749882,-70.292601,9.69,OK
V0248,2025-09-25 05:55:01,8.207062,-66.202779,6.09,OK
V0193,2025-09-25 05:56:25,-4.331333,-74.308982,6.97,OK
V0093,2025-09-25 06:00:30,-2.205505,-68.128301,11.43,TEMP_CRITICA
V0093,2025-09-25 06:12:29,2.608667,-67.684461,10.66,TEMP_CRITICA
V0093,2025-09-25 06:17:26,-2.922401,-78.8483,11.54,TEMP_CRITICA
V0026,2025-09-25 06:20:32,-5.073176,-78.688721,22.15,TEMP_CRITICA
V0401,2025-09-25 06:34:16,-1.430809,-74.101261,3.28,OK
V0093,2025-09-25 06:51:31,-3.310753,-69.940722,10.98,TEMP_CRITICA
V0093,2025-09-25 07:03:27,-0.267063,-72.426495,11.32,TEMP_CRITICA
V0177,2025-09-25 07:08:31,-0.840602,-74.834956,0.49,OK
V0193,2025-09-25 07:11:12,-3.863324,-76.238346,2.01,OK
V0177,2025-09-25 07:15:46,0.308312,-73.614606,4.02,OK
V0334,2025-09-25 07:22:40,-3.98097,-71.298132,10.67,TEMP_CRITICA
V0193,2025-09-25 07:28:07,6.552551,-75.493848,9.62,OK
V0193,2025-09-25 07:30:09,8.074008,-72.553602,10.95,TEMP_CRITICA
V0334,2025-09-25 07:46:40,-3.189335,-72.135032,18.52,TEMP_CRITICA
V0334,2025-09-25 08:11:11,10.762876,-78.893419,0.55,OK
V0177,2025-09-25 08:18:59,4.596731,-76.689622,8.31,OK
V0093,2025-09-25 08:22:06,3.538405,-67.935709,15.88,TEMP_CRITICA
V0093,2025-09-25 08:52:39,5.931393,-69.769059,9.07,OK
V0093,2025-09-25 09:06:06,3.802932,-68.492775,5.85,OK
V0088,2025-09-25 09:18:23,6.744043,-70.638383,11.49,TEMP_CRITICA
V0177,2025-09-25 09:30:53,9.145217,-71.739993,7.06,OK
V0334,2025-09-25 09:33:04,-0.854124,-70.044404,15.94,TEMP_CRITICA
V0196,2025-09-25 09:34:58,6.707829,-67.708892,8.35,OK
V0142,2025-09-25 09:44:00,2.430806,-70.59791,12.58,TEMP_CRITICA
V0177,2025-09-25 09:52:54,0.721141,-75.854351,12.05,TEMP_CRITICA
V0088,2025-09-25 09:54:15,5.818249,-70.204778,9.38,OK
V0196,2025-09-25 10:03:39,2.990885,-74.51001,14.81,TEMP_CRITICA
V0177,2025-09-25 10:18:01,-3.224965,-70.719877,-3.59,OK
V0142,2025-09-25 10:20:35,3.757544,-75.014893,8.04,OK
V0334,2025-09-25 10:33:48,11.184559,-68.169511,10.11,TEMP_CRITICA
V0177,2025-09-25 10:36:54,-1.604387,-71.317455,11.37,TEMP_CRITICA
V0088,2025-09-25 10:42:29,4.407992,-70.710712,12.76,TEMP_CRITICA
V0100,2025-09-25 11:07:36,12.010498,-78.654107,23.26,TEMP_CRITICA
V0334,2025-09-25 11:08:46,5.923921,-72.591904,17.6,TEMP_CRITICA
V0177,2025-09-25 11:09:19,7.036178,-74.087115,7.52,OK
V0142,2025-09-25 11:22:39,8.307102,-69.129524,13.66,TEMP_CRITICA
V0100,2025-09-25 11:26:20,7.425138,-68.191377,1.29,OK
V0196,2025-09-25 12:06:29,5.118316,-67.118193,-1.05,OK
V0437,2025-09-25 12:17:27,-3.243082,-76.301001,8.22,OK
V0021,2025-09-25 12:52:18,-2.969018,-66.633132,4.92,OK
V0021,2025-09-25 12:55:16,-4.435824,-69.970621,8.66,OK
V0100,2025-09-25 12:56:38,-2.524087,-67.257069,3.11,OK
V0100,2025-09-25 13:05:09,6.514143,-72.127569,8.06,OK
V0100,2025-09-25 13:21:26,-2.328594,-71.742404,7.57,OK
V0100,2025-09-25 13:22:03,7.214422,-72.894518,16.17,TEMP_CRITICA
V0277,2025-09-25 13:23:18,12.748549,-75.880563,13.17,TEMP_CRITICA
V0100,2025-09-25 13:28:44,-5.02425,-67.437826,13.93,TEMP_CRITICA
V0437,2025-09-25 13:36:46,0.718502,-77.927173,12.85,TEMP_CRITICA
V0478,2025-09-25 13:39:59,-1.120062,-78.483207,15.12,TEMP_CRITICA
V0100,2025-09-25 13:46:50,8.493422,-74.465705,4.81,OK
V0474,2025-09-25 13:49:27,0.397782,-73.755011,12.49,TEMP_CRITICA
V0474,2025-09-25 13:59:20,4.009549,-74.962955,-5.23,OK
V0021,2025-09-25 14:01:41,8.779643,-66.368133,13.89,TEMP_CRITICA
V0474,2025-09-25 14:02:02,-5.594645,-68.388228,10.5,TEMP_CRITICA
V0274,2025-09-25 14:05:27,11.916583,-70.913806,5.43,OK
V0021,2025-09-25 14:07:56,10.205761,-67.801226,-2.13,OK
V0100,2025-09-25 14:20:10,8.556829,-72.762625,5.76,OK
V0105,2025-09-25 14:28:27,9.420894,-72.994539,3.03,OK
V0437,2025-09-25 14:52:34,3.142274,-76.901839,7.61,OK
V0340,2025-09-25 14:52:58,12.654608,-74.237773,4.49,OK
V0478,2025-09-25 14:54:56,3.439633,-77.742474,16.35,TEMP_CRITICA
V0478,2025-09-25 15:00:53,11.268553,-74.601317,6.21,OK
V0437,2025-09-25 15:02:02,-0.334014,-66.700439,18.02,TEMP_CRITICA
V0474,2025-09-25 15:13:31,11.395439,-75.861924,10.97,TEMP_CRITICA
V0207,2025-09-25 15:26:35,11.503889,-69.360066,5.55,OK
V0478,2025-09-25 15:39:01,-5.739882,-66.141357,-2.08,OK
V0340,2025-09-25 15:41:53,5.809862,-68.647513,11.75,TEMP_CRITICA
V0340,2025-09-25 15:45:43,0.891834,-75.275968,13.55,TEMP_CRITICA
V0437,2025-09-25 15:51:19,7.876179,-77.095866,11.59,TEMP_CRITICA
V0207,2025-09-25 15:56:37,11.961784,-75.073987,0.85,OK
V0340,2025-09-25 16:09:04,9.278848,-78.814061,2.56,OK
V0478,2025-09-25 16:11:15,7.241019,-71.277322,14.16,TEMP_CRITICA
V0207,2025-09-25 16:12:21,8.853237,-70.369749,0.23,OK
V0474,2025-09-25 16:21:04,3.91606,-73.25503,4.21,OK
V0207,2025-09-25 16:31:14,4.449273,-73.844496,16.03,TEMP_CRITICA
V0277,2025-09-25 16:34:34,-5.80261,-75.777122,12.25,TEMP_CRITICA
V0478,2025-09-25 16:34:49,4.24803,-69.080365,1.37,OK
V0474,2025-09-25 17:01:56,3.293382,-75.429288,11.43,TEMP_CRITICA
V0277,2025-09-25 17:02:59,7.059071,-75.423204,5.79,OK
V0277,2025-09-25 17:12:54,-5.362794,-70.311899,12.88,TEMP_CRITICA
V0207,2025-09-25 18:19:10,-4.322431,-68.11588,5.62,OK
V0247,2025-09-25 18:30:43,-2.194339,-68.851361,9.38,OK
V0018,2025-09-25 18:44:01,0.157268,-75.454025,15.73,TEMP_CRITICA
V0018,2025-09-25 19:12:08,0.112481,-76.997674,6.92,OK
V0018,2025-09-25 19:50:36,7.949242,-74.030183,8.73,OK
V0177,2025-09-25 19:58:29,-4.020518,-67.516023,4.61,OK
V0247,2025-09-25 20:03:59,10.882124,-71.15401,4.49,OK
V0177,2025-09-25 20:39:37,4.966695,-71.220746,13.42,TEMP_CRITICA
V0177,2025-09-25 21:39:20,8.135972,-76.728681,10.75,TEMP_CRITICA
V0177,2025-09-25 22:26:27,9.125239,-75.831442,1.39,OK
V0177,2025-09-25 22:45:58,3.268847,-72.826063,7.28,OK
V0072,2025-09-25 23:11:40,12.963117,-73.047951,9.37,OK
V0072,2025-09-25 23:15:26,3.072092,-78.709122,5.59,OK
V0498,2025-09-25 23:22:03,5.425416,-71.232993,18.6,TEMP_CRITICA
V0498,2025-09-25 23:35:37,1.511583,-70.132074,9.01,OK
V0072,2025-09-25 23:38:51,-4.698292,-78.329024,8.63,OK
V0072,2025-09-25 23:49:33,4.209603,-72.408717,11.51,TEMP_CRITICA
V0177,2025-09-25 23:52:09,-5.842767,-76.960105,5.11,OK
V0498,2025-09-26 00:02:30,1.155116,-73.245871,11.46,TEMP_CRITICA
V0498,2025-09-26 00:38:10,6.228367,-73.537534,1.95,OK
V0072,2025-09-26 00:43:50,9.878001,-75.160667,3.23,OK
V0072,2025-09-26 00:44:07,-5.834542,-73.691645,8.06,OK
V0498,2025-09-26 00:51:16,3.432534,-76.532975,10.37,TEMP_CRITICA
V0346,2025-09-26 01:41:03,-0.381404,-75.367715,8.78,OK
V0072,2025-09-26 01:47:13,-5.042594,-71.880694,5.64,OK
V0346,2025-09-26 01:47:17,-4.572909,-66.420879,-3.44,OK
V0498,2025-09-26 02:13:13,5.459729,-70.694171,11.53,TEMP_CRITICA
V0498,2025-09-26 02:33:09,9.386172,-77.711733,11.6,TEMP_CRITICA
V0498,2025-09-26 02:34:34,-4.951815,-70.662825,9.39,OK
V0346,2025-09-26 03:07:36,12.12995,-70.34114,-1.22,OK
V0346,2025-09-26 03:13:48,8.882505,-71.240279,6.76,OK
V0097,2025-09-26 03:14:55,8.65629,-68.875269,6.08,OK
V0097,2025-09-26 03:15:31,7.904814,-72.515947,0.83,OK
V0346,2025-09-26 03:40:36,-5.368789,-78.218284,9.15,OK
V0083,2025-09-26 03:42:49,-1.656957,-73.395833,11.32,TEMP_CRITICA
V0097,2025-09-26 04:04:24,-4.457993,-68.84523,10.48,TEMP_CRITICA
V0083,2025-09-26 04:15:42,-5.809764,-77.992826,16.78,TEMP_CRITICA
V0083,2025-09-26 04:20:20,1.942246,-67.474216,4.52,OK
V0450,2025-09-26 04:21:46,-3.522774,-73.230906,5.09,OK
V0346,2025-09-26 04:22:58,0.115965,-77.833071,6.14,OK
V0346,2025-09-26 04:34:12,4.672855,-66.57646,10.44,TEMP_CRITICA
V0097,2025-09-26 04:52:45,3.363617,-72.034107,3.37,OK
V0450,2025-09-26 04:55:38,11.475903,-68.951003,8.87,OK
V0083,2025-09-26 05:27:57,2.270686,-77.670699,1.5,OK
V0083,2025-09-26 06:36:08,9.919429,-71.6952,13.12,TEMP_CRITICA
V0450,2025-09-26 06:38:51,10.93338,-73.481945,12.48,TEMP_CRITICA
V0450,2025-09-26 06:42:36,3.96369,-78.377599,7.64,OK
V0083,2025-09-26 06:52:01,0.89412,-68.50512,16.19,TEMP_CRITICA
V0083,2025-09-26 06:57:16,-4.236851,-66.992685,3.82,OK
V0097,2025-09-26 07:07:05,5.756991,-67.61847,8.28,OK
V0097,2025-09-26 07:15:52,7.228892,-68.752558,14.27,TEMP_CRITICA
V0234,2025-09-26 07:16:57,8.666326,-78.335368,5.31,OK
V0450,2025-09-26 07:23:13,2.371513,-73.620777,4.21,OK
V0450,2025-09-26 07:28:55,10.611681,-70.064095,4.87,OK
V0234,2025-09-26 07:29:09,0.217733,-73.283004,-7.46,OK
V0373,2025-09-26 08:15:22,9.687533,-67.768663,7.79,OK
V0428,2025-09-26 08:39:19,1.189038,-69.772939,10.63,TEMP_CRITICA
V0234,2025-09-26 09:30:07,1.572054,-69.372774,9.57,OK
V0234,2025-09-26 10:31:31,8.820478,-76.033982,15.48,TEMP_CRITICA
V0096,2025-09-26 10:38:58,6.217342,-76.020524,16.14,TEMP_CRITICA
V0234,2025-09-26 10:45:29,11.067589,-75.485771,14.58,TEMP_CRITICA
V0234,2025-09-26 10:50:21,2.949199,-66.425106,5.14,OK
V0428,2025-09-26 10:50:31,-5.574496,-74.548954,14.28,TEMP_CRITICA
V0096,2025-09-26 10:50:43,5.035511,-70.572358,11.46,TEMP_CRITICA
V0096,2025-09-26 10:56:03,6.997254,-74.158752,5.25,OK
V0234,2025-09-26 11:04:01,1.841273,-77.502492,7.85,OK
V0096,2025-09-26 11:14:57,-2.302542,-71.655418,1.86,OK
V0234,2025-09-26 11:27:49,7.532935,-77.980176,9.63,OK
V0096,2025-09-26 11:28:32,6.609061,-75.367131,11.29,TEMP_CRITICA
V0234,2025-09-26 11:34:18,5.712503,-68.841467,4.91,OK
V0428,2025-09-26 11:44:23,-5.320571,-71.790579,12.85,TEMP_CRITICA
V0096,2025-09-26 11:50:52,2.234015,-69.212554,9.45,OK
V0096,2025-09-26 12:08:32,1.142879,-69.519704,6.12,OK
V0244,2025-09-26 12:11:11,9.84565,-78.95395,13.5,TEMP_CRITICA
V0096,2025-09-26 12:16:18,5.153703,-67.430037,-0.67,OK
V0244,2025-09-26 12:27:29,2.923714,-73.357592,8.8,OK
V0244,2025-09-26 12:48:50,-3.97514,-74.904082,14.08,TEMP_CRITICA
V0377,2025-09-26 13:00:25,6.573224,-74.790923,9.62,OK
V0377,2025-09-26 13:00:29,-1.934919,-76.258066,4.72,OK
V0244,2025-09-26 13:05:27,5.922079,-72.808458,9.21,OK
V0387,2025-09-26 13:09:50,10.546947,-73.251746,-0.43,OK
V0377,2025-09-26 13:27:20,-3.788435,-74.493393,7.05,OK
V0244,2025-09-26 13:47:12,-5.839488,-69.786834,12.32,TEMP_CRITICA
V0387,2025-09-26 14:01:13,-2.198336,-67.454854,9.82,OK
V0377,2025-09-26 14:01:15,-0.792832,-72.340726,7.12,OK
V0244,2025-09-26 14:04:08,10.198569,-73.13585,5.17,OK
V0377,2025-09-26 14:34:40,-5.452433,-72.93077,4.8,OK
V0377,2025-09-26 15:48:45,-2.32535,-78.442851,6.62,OK
V0387,2025-09-26 15:55:21,8.268884,-67.549106,4.76,OK
V0244,2025-09-26 15:56:59,9.975657,-71.261357,3.19,OK
V0387,2025-09-26 16:38:10,-2.067936,-71.12628,9.78,OK
V0247,2025-09-26 18:14:13,-1.471308,-75.781864,6.93,OK
V0247,2025-09-26 18:16:13,1.7343,-78.67904,10.28,TEMP_CRITICA
V0247,2025-09-26 19:00:34,-3.400559,-67.220181,8.81,OK
V0033,2025-09-26 19:22:03,-5.241387,-73.88753,8.16,OK
V0247,2025-09-26 19:28:44,11.934714,-77.266208,10.08,TEMP_CRITICA
V0247,2025-09-26 19:36:55,0.65211,-66.905799,16.99,TEMP_CRITICA
V0182,2025-09-26 20:00:36,2.034205,-78.389003,9.95,OK
V0162,2025-09-26 20:03:54,9.571899,-67.334926,14.58,TEMP_CRITICA
V0247,2025-09-26 20:11:27,0.330174,-75.568837,8.08,OK
V0247,2025-09-26 20:26:16,4.705168,-66.969747,9.56,OK
V0162,2025-09-26 20:27:34,2.800276,-78.048129,1.41,OK
V0247,2025-09-26 20:42:40,12.065936,-68.561458,14.04,TEMP_CRITICA
V0162,2025-09-26 20:52:01,5.596002,-72.139214,10.87,TEMP_CRITICA
V0182,2025-09-26 21:16:23,-4.446425,-66.12669,6.11,OK
V0033,2025-09-26 21:42:13,-1.83375,-72.546812,4.53,OK
V0033,2025-09-26 21:42:22,3.922657,-71.700611,11.56,TEMP_CRITICA
V0162,2025-09-26 21:52:55,-0.435846,-77.015687,1.84,OK
V0182,2025-09-26 21:54:03,11.663404,-73.914465,9.82,OK
V0182,2025-09-26 21:54:28,10.97966,-73.771537,0.71,OK
V0033,2025-09-26 22:15:33,11.444224,-72.374162,7.13,OK
V0182,2025-09-26 22:16:44,6.93677,-71.478945,9.24,OK
V0487,2025-09-26 22:23:23,-2.228215,-75.703556,11.54,TEMP_CRITICA
V0162,2025-09-26 22:23:23,7.557543,-74.990153,11.7,TEMP_CRITICA
V0492,2025-09-26 22:27:41,4.388634,-72.308185,9.19,OK
V0162,2025-09-26 22:31:05,1.330107,-74.078711,13.04,TEMP_CRITICA
V0033,2025-09-26 22:33:56,-5.130071,-78.622506,7.99,OK
V0033,2025-09-26 22:39:04,-0.769075,-76.131628,9.91,OK
V0487,2025-09-26 22:41:02,6.6931,-76.366959,1.6,OK
V0033,2025-09-26 22:58:44,2.594972,-75.346653,6.96,OK
V0487,2025-09-26 23:05:48,6.206681,-67.032046,10.77,TEMP_CRITICA
